ModelM-clean096,2013-02,UKPN-EPN,1501,4216278
ModelM-clean096,2013-02,UKPN-LPN,1501,257627
ModelM-clean096,2013-02,UKPN-SPN,1501,8745255
ModelM-clean096,2013-02,WPD-EastM,1501,6810282
ModelM-clean096,2013-02,WPD-SWales,1501,1655964
ModelM-clean096,2013-02,WPD-SWest,1501,5378639
ModelM-clean096,2013-02,WPD-WestM,1501,6546860
ModelM-clean117231cooked,2016-02,ENWL,1601,6077774
ModelM-clean117231cooked,2016-02,ENWL,1602,7407579
ModelM-clean117231cooked,2016-02,NPG-Northeast,1601,118285
ModelM-clean117231cooked,2016-02,NPG-Northeast,1602,1084644
ModelM-clean117231cooked,2016-02,NPG-Yorkshire,1601,5382277
ModelM-clean117231cooked,2016-02,NPG-Yorkshire,1602,1084644
ModelM-clean117231cooked,2016-02,SPEN-SPD,1601,9593577
ModelM-clean117231cooked,2016-02,SPEN-SPD,1602,2931723
ModelM-clean117231cooked,2016-02,SPEN-SPM,1601,3377099
ModelM-clean117231cooked,2016-02,SPEN-SPM,1602,5815856
ModelM-clean117231cooked,2016-02,SSEPD-SEPD,1601,5256300
ModelM-clean117231cooked,2016-02,SSEPD-SEPD,1602,665592
ModelM-clean117231cooked,2016-02,SSEPD-SHEPD,1601,7754516
ModelM-clean117231cooked,2016-02,SSEPD-SHEPD,1602,6791979
ModelM-clean117231cooked,2016-02,UKPN-EPN,1601,4230613
ModelM-clean117231cooked,2016-02,UKPN-EPN,1602,2776069
ModelM-clean117231cooked,2016-02,UKPN-LPN,1601,3487108
ModelM-clean117231cooked,2016-02,UKPN-LPN,1602,2329883
ModelM-clean117231cooked,2016-02,UKPN-SPN,1601,5503940
ModelM-clean117231cooked,2016-02,UKPN-SPN,1602,5072022
ModelM-clean117231cooked,2016-02,WPD-EastM,1601,1170075
ModelM-clean117231cooked,2016-02,WPD-EastM,1602,5867767
ModelM-clean117231cooked,2016-02,WPD-SWales,1601,9352282
ModelM-clean117231cooked,2016-02,WPD-SWales,1602,5239084
ModelM-clean117231cooked,2016-02,WPD-SWest,1601,6014917
